,date,open,high,low,close,volume,ema_9,ema_21,ema_55,ema_200,supertrend,cross_9_21,cross_9_55,cross_21_55,cross_21_200,cross_55_200,cross_price_9,cross_price_21,cross_price_55,cross_price_200,sup_signal,event,final_signal
507,2023-03-31 15:18:00,6120.0,6120.0,6119.0,6119.0,7.0,6118.800015722047,6118.510478318818,6111.552968577251,6105.923328510896,6125.298621512994,green,no,green,green,no,green,no,no,no,red,NA,NA
508,2023-03-31 15:19:00,6120.0,6120.0,6119.0,6119.0,4.0,6118.840012577637,6118.554980289835,6111.818933985206,6106.053444645116,6125.298621512994,green,no,green,green,no,green,no,no,no,red,NA,NA
509,2023-03-31 15:20:00,6119.0,6122.0,6118.0,6120.0,8.0,6119.072010062109,6118.686345718032,6112.111114914306,6106.192216340189,6125.298621512994,green,no,green,green,no,green,no,no,no,red,NA,NA
510,2023-03-31 15:21:00,6119.0,6120.0,6119.0,6120.0,9.0,6119.257608049687,6118.805768834574,6112.392860810224,6106.329607222376,6125.298621512994,green,no,green,green,no,green,no,no,no,red,NA,NA
511,2023-03-31 15:22:00,6119.0,6119.0,6116.0,6116.0,2.0,6118.60608643975,6118.550698940522,6112.521687209859,6106.425830036083,6125.298621512994,green,no,green,green,no,red,no,no,no,red,NA,NA
512,2023-03-31 15:23:00,6116.0,6117.0,6116.0,6117.0,2.0,6118.284869151799,6118.4097263095655,6112.681626952364,6106.531045657615,6124.91454458459,red,no,green,green,no,red,no,no,no,red,WHEN EMA9 CROSSED EMA21 TO RED,sell
513,2023-03-31 15:24:00,6115.0,6115.0,6112.0,6113.0,8.0,6117.227895321439,6117.917933008696,6112.692997418351,6106.595413362515,6122.573090126131,red,no,green,green,no,red,no,no,no,red,NA,NA
514,2023-03-31 15:25:00,6114.0,6116.0,6114.0,6116.0,3.0,6116.982316257151,6117.743575462451,6112.81110465341,6106.688991339007,6122.573090126131,red,no,green,green,no,red,no,no,no,red,NA,NA
515,2023-03-31 15:26:00,6115.0,6118.0,6115.0,6118.0,4.0,6117.185853005721,6117.766886784047,6112.99642234436,6106.801538688867,6122.573090126131,red,no,green,green,no,green,no,no,no,red,NA,NA
516,2023-03-31 15:27:00,6118.0,6118.0,6116.0,6118.0,3.0,6117.348682404577,6117.788078894588,6113.175121546347,6106.9129661646,6122.573090126131,red,no,green,green,no,green,no,no,no,red,NA,NA
517,2023-03-31 15:28:00,6121.0,6124.0,6121.0,6124.0,3.0,6118.678945923662,6118.35279899508,6113.561724348264,6107.082986401769,6112.822045568246,green,no,green,green,no,green,no,no,no,green,WHEN EMA9 CROSSED EMA21 TO GREEN,buy
518,2023-03-31 15:29:00,6124.0,6125.0,6122.0,6123.0,10.0,6119.54315673893,6118.775271813709,6113.89880562154,6107.2413646465275,6113.889841011421,green,no,green,green,no,green,no,no,no,green,NA,NA
519,2023-03-31 15:30:00,6128.0,6129.0,6127.0,6129.0,19.0,6121.434525391143,6119.704792557917,6114.438133992199,6107.45786848089,6117.5508569102785,green,no,green,green,no,green,no,no,no,green,NA,NA
520,2023-03-31 15:31:00,6128.0,6136.0,6128.0,6134.0,30.0,6123.947620312914,6121.004356870834,6115.136772063906,6107.721969292025,6120.195771219251,green,no,green,green,no,green,no,no,no,green,NA,NA
521,2023-03-31 15:32:00,6136.0,6136.0,6130.0,6133.0,22.0,6125.758096250332,6122.094869882577,6115.774744490195,6107.973491985637,6120.576194097326,green,no,green,green,no,green,no,no,no,green,NA,NA
522,2023-03-31 15:33:00,6132.0,6133.0,6131.0,6132.0,13.0,6127.0064770002655,6122.995336256888,6116.354217901259,6108.212561717123,6120.576194097326,green,no,green,green,no,green,no,no,no,green,NA,NA
523,2023-03-31 15:34:00,6132.0,6133.0,6128.0,6133.0,21.0,6128.205181600212,6123.904851142625,6116.948710119072,6108.459202894067,6120.576194097326,green,no,green,green,no,green,no,no,no,green,NA,NA
524,2023-03-31 15:35:00,6134.0,6134.0,6130.0,6131.0,8.0,6128.76414528017,6124.549864675114,6117.450541900534,6108.683489432435,6120.576194097326,green,no,green,green,no,green,no,no,no,green,NA,NA
525,2023-03-31 15:36:00,6131.0,6135.0,6130.0,6132.0,13.0,6129.411316224136,6125.227149704649,6117.970165404086,6108.915494512709,6120.576194097326,green,no,green,green,no,green,no,no,no,green,NA,NA
526,2023-03-31 15:37:00,6134.0,6139.0,6132.0,6134.0,24.0,6130.3290529793085,6126.02468154968,6118.542659496798,6109.165091582235,6122.25470685253,green,no,green,green,no,green,no,no,no,green,NA,NA
527,2023-03-31 15:38:00,6132.0,6134.0,6132.0,6133.0,13.0,6130.863242383447,6126.6588014088,6119.058993086198,6109.402254850073,6122.25470685253,green,no,green,green,no,green,no,no,no,green,NA,NA
528,2023-03-31 15:39:00,6135.0,6136.0,6132.0,6133.0,11.0,6131.290593906758,6127.2352740080005,6119.556886190262,6109.637058284401,6122.25470685253,green,no,green,green,no,green,no,no,no,green,NA,NA
529,2023-03-31 15:40:00,6134.0,6137.0,6134.0,6137.0,22.0,6132.432475125406,6128.12297637091,6120.17985454061,6109.909326361173,6123.078181295495,green,no,green,green,no,green,no,no,no,green,NA,NA
530,2023-03-31 15:41:00,6136.0,6137.0,6135.0,6135.0,14.0,6132.945980100325,6128.748160337191,6120.709145449874,6110.158984805341,6124.220363165945,green,no,green,green,no,green,no,no,no,green,NA,NA
531,2023-03-31 15:42:00,6138.0,6138.0,6136.0,6136.0,12.0,6133.55678408026,6129.407418488355,6121.255247398093,6110.416109334641,6125.498326849351,green,no,green,green,no,green,no,no,no,green,NA,NA
532,2023-03-31 15:43:00,6136.0,6144.0,6136.0,6142.0,21.0,6135.245427264208,6130.552198625777,6121.99613141959,6110.730376903451,6127.248494164415,green,no,green,green,no,green,no,no,no,green,NA,NA
533,2023-03-31 15:44:00,6142.0,6144.0,6142.0,6142.0,19.0,6136.596341811366,6131.592907841616,6122.710555297462,6111.041517431774,6130.923644747973,green,no,green,green,no,green,no,no,no,green,NA,NA
534,2023-03-31 15:45:00,6142.0,6144.0,6141.0,6143.0,18.0,6137.877073449093,6132.629916219651,6123.435178322552,6111.359512283199,6130.923644747973,green,no,green,green,no,green,no,no,no,green,NA,NA
535,2023-03-31 15:46:00,6143.0,6143.0,6141.0,6141.0,11.0,6138.5016587592745,6133.390832926955,6124.062493382461,6111.654442509237,6130.923644747973,green,no,green,green,no,green,no,no,no,green,NA,NA
536,2023-03-31 15:47:00,6141.0,6143.0,6141.0,6143.0,13.0,6139.401327007419,6134.264393569959,6124.738832904516,6111.966338603673,6131.327337021273,green,no,green,green,no,green,no,no,no,green,NA,NA
537,2023-03-31 15:48:00,6141.0,6148.0,6141.0,6148.0,13.0,6141.121061605935,6135.513085063599,6125.569588872212,6112.324882498164,6132.794603319146,green,no,green,green,no,green,no,no,no,green,NA,NA
538,2023-03-31 15:49:00,6148.0,6149.0,6146.0,6146.0,20.0,6142.096849284748,6136.466440966908,6126.29924641249,6112.659958294202,6136.065142987231,green,no,green,green,no,green,no,no,no,green,NA,NA
539,2023-03-31 15:50:00,6146.0,6147.0,6144.0,6144.0,15.0,6142.477479427798,6137.151309969916,6126.931416183473,6112.971799505205,6136.065142987231,green,no,green,green,no,green,no,no,no,green,NA,NA
540,2023-03-31 15:51:00,6145.0,6146.0,6142.0,6142.0,11.0,6142.381983542238,6137.59209997265,6127.469579891206,6113.260637321074,6136.065142987231,green,no,green,green,no,red,no,no,no,green,NA,NA
541,2023-03-31 15:52:00,6142.0,6142.0,6138.0,6139.0,14.0,6141.70558683379,6137.720090884228,6127.881380609378,6113.516750382556,6136.065142987231,green,no,green,green,no,red,no,no,no,green,NA,NA
542,2023-03-31 15:53:00,6139.0,6141.0,6139.0,6139.0,23.0,6141.164469467032,6137.836446258389,6128.278474159043,6113.770315055366,6136.065142987231,green,no,green,green,no,red,no,no,no,green,NA,NA
543,2023-03-31 15:54:00,6140.0,6143.0,6140.0,6143.0,8.0,6141.531575573626,6138.305860234898,6128.804242939077,6114.061157691631,6136.065142987231,green,no,green,green,no,green,no,no,no,green,NA,NA
544,2023-03-31 15:55:00,6142.0,6145.0,6141.0,6143.0,14.0,6141.825260458901,6138.732600213544,6129.311234262682,6114.349106371316,6136.065142987231,green,no,green,green,no,green,no,no,no,green,NA,NA
545,2023-03-31 15:56:00,6143.0,6146.0,6143.0,6146.0,17.0,6142.6602083671205,6139.393272921404,6129.907261610443,6114.6640406362785,6136.065142987231,green,no,green,green,no,green,no,no,no,green,NA,NA
546,2023-03-31 15:57:00,6145.0,6145.0,6141.0,6141.0,16.0,6142.328166693696,6139.539339019458,6130.303430838641,6114.926089983182,6136.065142987231,green,no,green,green,no,red,no,no,no,green,NA,NA
547,2023-03-31 15:58:00,6142.0,6147.0,6142.0,6143.0,22.0,6142.4625333549575,6139.853944563143,6130.756879737261,6115.205432371408,6136.065142987231,green,no,green,green,no,green,no,no,no,green,NA,NA
548,2023-03-31 15:59:00,6144.0,6146.0,6144.0,6146.0,11.0,6143.170026683966,6140.412676875585,6131.301276889502,6115.511845979653,6136.065142987231,green,no,green,green,no,green,no,no,no,green,NA,NA
549,2023-03-31 16:00:00,6145.0,6147.0,6143.0,6145.0,17.0,6143.536021347173,6140.829706250532,6131.7905170005915,6115.805260447517,6136.065142987231,green,no,green,green,no,green,no,no,no,green,NA,NA
550,2023-03-31 16:01:00,6146.0,6146.0,6144.0,6145.0,8.0,6143.828817077739,6141.20882386412,6132.262284250571,6116.0957553684375,6136.065142987231,green,no,green,green,no,green,no,no,no,green,NA,NA
551,2023-03-31 16:02:00,6144.0,6146.0,6143.0,6144.0,13.0,6143.863053662191,6141.4625671492,6132.681488384479,6116.373409543876,6136.065142987231,green,no,green,green,no,green,no,no,no,green,NA,NA
552,2023-03-31 16:03:00,6144.0,6146.0,6143.0,6143.0,7.0,6143.690442929753,6141.602333772001,6133.050006656462,6116.638350742444,6136.065142987231,green,no,green,green,no,red,no,no,no,green,NA,NA
553,2023-03-31 16:04:00,6143.0,6144.0,6142.0,6143.0,13.0,6143.552354343802,6141.729394338183,6133.405363561588,6116.900655710181,6136.065142987231,green,no,green,green,no,red,no,no,no,green,NA,NA
554,2023-03-31 16:05:00,6144.0,6147.0,6143.0,6146.0,16.0,6144.041883475042,6142.11763121653,6133.855172005818,6117.190201424508,6136.065142987231,green,no,green,green,no,green,no,no,no,green,NA,NA
555,2023-03-31 16:06:00,6145.0,6153.0,6145.0,6152.0,30.0,6145.633506780034,6143.016028378664,6134.503201577038,6117.536567579488,6137.231762607539,green,no,green,green,no,green,no,no,no,green,NA,NA
556,2023-03-31 16:07:00,6149.0,6151.0,6148.0,6151.0,15.0,6146.706805424027,6143.741843980603,6135.092372949287,6117.869537056309,6137.708586346785,green,no,green,green,no,green,no,no,no,green,NA,NA
557,2023-03-31 16:08:00,6152.0,6154.0,6151.0,6153.0,14.0,6147.965444339222,6144.583494527821,6135.731931058241,6118.21909390152,6140.987727712107,green,no,green,green,no,green,no,no,no,green,NA,NA
558,2023-03-31 16:09:00,6152.0,6155.0,6151.0,6153.0,16.0,6148.972355471377,6145.348631388928,6136.34864780616,6118.565172569167,6141.438954940896,green,no,green,green,no,green,no,no,no,green,NA,NA
559,2023-03-31 16:10:00,6152.0,6154.0,6152.0,6154.0,11.0,6149.977884377102,6146.13511944448,6136.979053241655,6118.917757916737,6141.995059446806,green,no,green,green,no,green,no,no,no,green,NA,NA
560,2023-03-31 16:11:00,6153.0,6162.0,6153.0,6159.0,30.0,6151.782307501681,6147.304654040436,6137.765515625882,6119.3165861961725,6144.895553502126,green,no,green,green,no,green,no,no,no,green,NA,NA
561,2023-03-31 16:12:00,6159.0,6159.0,6153.0,6155.0,36.0,6152.425846001345,6148.00423094585,6138.381032924957,6119.671645039992,6144.895553502126,green,no,green,green,no,green,no,no,no,green,NA,NA
562,2023-03-31 16:13:00,6155.0,6157.0,6155.0,6157.0,13.0,6153.340676801076,6148.822028132591,6139.04599603478,6120.043071457504,6144.895553502126,green,no,green,green,no,green,no,no,no,green,NA,NA
563,2023-03-31 16:14:00,6155.0,6155.0,6150.0,6153.0,10.0,6153.2725414408615,6149.201843756901,6139.544353319252,6120.3710010947425,6144.895553502126,green,no,green,green,no,red,no,no,no,green,NA,NA
564,2023-03-31 16:15:00,6154.0,6156.0,6153.0,6155.0,21.0,6153.618033152689,6149.728948869911,6140.0963407007075,6120.715568248029,6144.895553502126,green,no,green,green,no,green,no,no,no,green,NA,NA
565,2023-03-31 16:16:00,6155.0,6157.0,6155.0,6157.0,17.0,6154.294426522151,6150.389953518101,6140.700042818539,6121.076607369939,6144.895553502126,green,no,green,green,no,green,no,no,no,green,NA,NA
566,2023-03-31 16:17:00,6157.0,6159.0,6155.0,6156.0,21.0,6154.635541217721,6150.899957743728,6141.246469860735,6121.424103814019,6144.895553502126,green,no,green,green,no,green,no,no,no,green,NA,NA
567,2023-03-31 16:18:00,6156.0,6159.0,6155.0,6159.0,17.0,6155.508432974177,6151.636325221571,6141.880524508566,6121.797993328308,6144.895553502126,green,no,green,green,no,green,no,no,no,green,NA,NA
568,2023-03-31 16:19:00,6158.0,6159.0,6155.0,6156.0,11.0,6155.6067463793415,6152.0330229287,6142.384791490403,6122.138311802653,6144.895553502126,green,no,green,green,no,green,no,no,no,green,NA,NA
569,2023-03-31 16:20:00,6157.0,6157.0,6154.0,6155.0,12.0,6155.485397103474,6152.302748117,6142.83533465146,6122.465293774766,6144.895553502126,green,no,green,green,no,red,no,no,no,green,NA,NA
570,2023-03-31 16:21:00,6155.0,6160.0,6154.0,6160.0,11.0,6156.3883176827785,6153.002498288182,6143.448358413907,6122.838773438699,6144.895553502126,green,no,green,green,no,green,no,no,no,green,NA,NA
571,2023-03-31 16:22:00,6159.0,6163.0,6159.0,6160.0,18.0,6157.110654146223,6153.638634807438,6144.039488470553,6123.20853688707,6148.611496694538,green,no,green,green,no,green,no,no,no,green,NA,NA
572,2023-03-31 16:23:00,6160.0,6160.0,6159.0,6159.0,9.0,6157.488523316979,6154.126031643126,6144.573792453747,6123.564670848393,6148.611496694538,green,no,green,green,no,green,no,no,no,green,NA,NA
573,2023-03-31 16:24:00,6159.0,6160.0,6157.0,6159.0,16.0,6157.790818653583,6154.56911967557,6145.0890141518275,6123.9172611882095,6148.611496694538,green,no,green,green,no,green,no,no,no,green,NA,NA
574,2023-03-31 16:25:00,6160.0,6161.0,6159.0,6160.0,18.0,6158.2326549228665,6155.0628360687,6145.621549360691,6124.276293415192,6149.315781090318,green,no,green,green,no,green,no,no,no,green,NA,NA
575,2023-03-31 16:26:00,6159.0,6162.0,6159.0,6159.0,8.0,6158.386123938293,6155.420760062454,6146.099351169238,6124.6218029334495,6149.984202981286,green,no,green,green,no,green,no,no,no,green,NA,NA
576,2023-03-31 16:27:00,6160.0,6160.0,6158.0,6159.0,19.0,6158.5088991506345,6155.746145511322,6146.560088627479,6124.9638745460525,6149.984202981286,green,no,green,green,no,green,no,no,no,green,NA,NA
577,2023-03-31 16:28:00,6158.0,6160.0,6158.0,6159.0,11.0,6158.607119320508,6156.041950464838,6147.004371176497,6125.302542461017,6149.984202981286,green,no,green,green,no,green,no,no,no,green,NA,NA
578,2023-03-31 16:29:00,6159.0,6162.0,6159.0,6161.0,9.0,6159.085695456406,6156.4926822407615,6147.504215063051,6125.657741043495,6150.907983973358,green,no,green,green,no,green,no,no,no,green,NA,NA
579,2023-03-31 16:30:00,6161.0,6163.0,6161.0,6162.0,15.0,6159.6685563651245,6156.9933474916015,6148.021921667942,6126.019355560475,6152.767185576022,green,no,green,green,no,green,no,no,no,green,NA,NA
580,2023-03-31 16:31:00,6162.0,6162.0,6158.0,6159.0,18.0,6159.534845092099,6157.17577044691,6148.413995894087,6126.347521176788,6152.767185576022,green,no,green,green,no,red,no,no,no,green,NA,NA
581,2023-03-31 16:32:00,6159.0,6162.0,6158.0,6160.0,23.0,6159.6278760736795,6157.4325185881,6148.827781755012,6126.6823717123425,6152.767185576022,green,no,green,green,no,green,no,no,no,green,NA,NA
582,2023-03-31 16:33:00,6159.0,6161.0,6158.0,6161.0,15.0,6159.902300858944,6157.756835080091,6149.262503835191,6127.023840650528,6152.767185576022,green,no,green,green,no,green,no,no,no,green,NA,NA
583,2023-03-31 16:34:00,6160.0,6162.0,6160.0,6161.0,9.0,6160.121840687155,6158.051668254629,6149.681700126791,6127.361911887836,6152.767185576022,green,no,green,green,no,green,no,no,no,green,NA,NA
584,2023-03-31 16:35:00,6161.0,6170.0,6158.0,6167.0,26.0,6161.497472549724,6158.865152958753,6150.300210836548,6127.756320724773,6152.767185576022,green,no,green,green,no,green,no,no,no,green,NA,NA
585,2023-03-31 16:36:00,6168.0,6168.0,6163.0,6165.0,27.0,6162.19797803978,6159.422866326139,6150.825203306671,6128.126904598158,6153.215295869707,green,no,green,green,no,green,no,no,no,green,NA,NA
586,2023-03-31 16:37:00,6165.0,6166.0,6163.0,6165.0,15.0,6162.7583824318235,6159.929878478309,6151.331446045719,6128.493801069818,6153.215295869707,green,no,green,green,no,green,no,no,no,green,NA,NA
587,2023-03-31 16:38:00,6164.0,6165.0,6161.0,6161.0,12.0,6162.406705945459,6160.027162253008,6151.676751544086,6128.817245835292,6153.215295869707,green,no,green,green,no,red,no,no,no,green,NA,NA
588,2023-03-31 16:39:00,6160.0,6161.0,6158.0,6160.0,21.0,6161.925364756367,6160.02469295728,6151.974010417512,6129.127521996134,6153.215295869707,green,no,green,green,no,red,no,no,no,green,NA,NA
589,2023-03-31 16:40:00,6159.0,6160.0,6153.0,6156.0,23.0,6160.740291805094,6159.658811779346,6152.117795759744,6129.3949098369685,6153.215295869707,green,no,green,green,no,red,no,no,no,green,NA,NA
590,2023-03-31 16:41:00,6156.0,6158.0,6154.0,6158.0,18.0,6160.192233444075,6159.508010708497,6152.32787448261,6129.679537599784,6153.215295869707,green,no,green,green,no,red,no,no,no,green,NA,NA
591,2023-03-31 16:42:00,6156.0,6158.0,6155.0,6156.0,16.0,6159.35378675526,6159.189100644088,6152.459021822517,6129.941432748045,6153.215295869707,green,no,green,green,no,red,no,no,no,green,NA,NA
592,2023-03-31 16:43:00,6156.0,6161.0,6156.0,6158.0,18.0,6159.083029404208,6159.081000585535,6152.656913900284,6130.220622471946,6153.215295869707,green,no,green,green,no,red,no,no,no,green,NA,NA
593,2023-03-31 16:44:00,6158.0,6163.0,6158.0,6161.0,7.0,6159.466423523367,6159.255455077759,6152.954881260988,6130.526884934911,6153.215295869707,green,no,green,green,no,green,no,no,no,green,NA,NA
594,2023-03-31 16:45:00,6160.0,6161.0,6160.0,6161.0,6.0,6159.773138818693,6159.41405007069,6153.242206930238,6130.830100010186,6153.215295869707,green,no,green,green,no,green,no,no,no,green,NA,NA
595,2023-03-31 16:46:00,6161.0,6161.0,6160.0,6160.0,5.0,6159.818511054955,6159.467318246082,6153.48355668273,6131.120347771278,6153.215295869707,green,no,green,green,no,green,no,no,no,green,NA,NA
596,2023-03-31 16:47:00,6161.0,6161.0,6159.0,6161.0,7.0,6160.054808843964,6159.6066529509835,6153.7520010869175,6131.417657743703,6153.215295869707,green,no,green,green,no,green,no,no,no,green,NA,NA
597,2023-03-31 16:48:00,6161.0,6164.0,6159.0,6159.0,7.0,6159.843847075171,6159.551502682712,6153.939429619528,6131.692108910433,6153.215295869707,green,no,green,green,no,red,no,no,no,green,NA,NA
598,2023-03-31 16:49:00,6158.0,6159.0,6156.0,6159.0,11.0,6159.675077660137,6159.501366075193,6154.120164275973,6131.9638292197815,6153.215295869707,green,no,green,green,no,red,no,no,no,green,NA,NA
599,2023-03-31 16:50:00,6158.0,6162.0,6157.0,6160.0,17.0,6159.7400621281095,6159.546696431994,6154.330158408974,6132.242796093216,6153.215295869707,green,no,green,green,no,green,no,no,no,green,NA,NA
600,2023-03-31 16:51:00,6162.0,6165.0,6162.0,6164.0,11.0,6160.592049702487,6159.951542210903,6154.675509894368,6132.558788171891,6153.215295869707,green,no,green,green,no,green,no,no,no,green,NA,NA
601,2023-03-31 16:52:00,6165.0,6165.0,6162.0,6164.0,7.0,6161.27363976199,6160.319583828094,6155.00852739814,6132.871636050778,6153.215295869707,green,no,green,green,no,green,no,no,no,green,NA,NA
602,2023-03-31 16:53:00,6164.0,6165.0,6164.0,6165.0,4.0,6162.018911809592,6160.745076207359,6155.365365705349,6133.191321264203,6154.086021232462,green,no,green,green,no,green,no,no,no,green,NA,NA
603,2023-03-31 16:54:00,6166.0,6166.0,6163.0,6163.0,7.0,6162.2151294476735,6160.950069279417,6155.638031215873,6133.4879250327185,6154.2274191092165,green,no,green,green,no,green,no,no,no,green,NA,NA
604,2023-03-31 16:55:00,6163.0,6163.0,6160.0,6160.0,3.0,6161.772103558139,6160.8636993449245,6155.793815815306,6133.751726773687,6154.2274191092165,green,no,green,green,no,red,no,no,no,green,NA,NA
605,2023-03-31 16:56:00,6159.0,6161.0,6157.0,6157.0,5.0,6160.817682846511,6160.512453949931,6155.836893821902,6133.983052875441,6154.2274191092165,green,no,green,green,no,red,no,no,no,green,NA,NA
606,2023-03-31 16:57:00,6158.0,6158.0,6157.0,6158.0,3.0,6160.254146277209,6160.284049045392,6155.914147613977,6134.222027473696,6154.2274191092165,red,no,green,green,no,red,no,no,no,green,NA,NA
607,2023-03-31 16:58:00,6160.0,6162.0,6158.0,6162.0,7.0,6160.603317021767,6160.4400445867195,6156.131499484906,6134.498425210276,6154.2274191092165,green,no,green,green,no,green,no,no,no,green,WHEN EMA9 CROSSED EMA21 TO GREEN,buy
608,2023-03-31 16:59:00,6163.0,6165.0,6158.0,6159.0,18.0,6160.282653617413,6160.309131442472,6156.233945931874,6134.742221974353,6154.2274191092165,red,no,green,green,no,red,no,no,no,green,NA,NA
609,2023-03-31 17:00:00,6158.0,6158.0,6155.0,6156.0,11.0,6159.42612289393,6159.917392220429,6156.2255907200215,6134.9537421537125,6154.2274191092165,red,no,green,green,no,red,no,no,no,green,NA,NA
610,2023-03-31 17:01:00,6154.0,6159.0,6154.0,6159.0,16.0,6159.340898315144,6159.833992927663,6156.324676765735,6135.193008400939,6154.2274191092165,red,no,green,green,no,red,no,no,no,green,NA,NA
611,2023-03-31 17:02:00,6159.0,6159.0,6154.0,6154.0,10.0,6158.272718652115,6159.303629934238,6156.24165259553,6135.380142645706,6168.307572645555,red,no,green,green,no,red,no,no,no,red,WHEN SUPERTREND SIGNAL CHANGED TO RED,sell
612,2023-03-31 17:03:00,6154.0,6155.0,6154.0,6155.0,10.0,6157.618174921692,6158.9123908493075,6156.197307859975,6135.575365106943,6165.426815381,red,no,green,green,no,red,no,no,no,red,NA,NA
613,2023-03-31 17:04:00,6154.0,6154.0,6153.0,6153.0,16.0,6156.6945399373535,6158.374900772098,6156.083118293547,6135.748744558615,6163.934133842899,red,no,green,green,no,red,no,no,no,red,NA,NA
614,2023-03-31 17:05:00,6151.0,6156.0,6151.0,6155.0,20.0,6156.355631949883,6158.068091610999,6156.044435497349,6135.940299339126,6163.934133842899,red,no,green,green,no,red,no,no,no,red,NA,NA
615,2023-03-31 17:06:00,6154.0,6154.0,6153.0,6153.0,3.0,6155.684505559906,6157.6073560099985,6155.9357056581575,6136.1100476044085,6163.901648412749,red,no,green,green,no,red,no,no,no,red,NA,NA
616,2023-03-31 17:07:00,6152.0,6154.0,6151.0,6151.0,12.0,6154.7476044479245,6157.006687281817,6155.759430456081,6136.258206334713,6162.761483571474,red,no,green,green,no,red,no,no,no,red,NA,NA
617,2023-03-31 17:08:00,6152.0,6152.0,6147.0,6151.0,20.0,6153.998083558339,6156.460624801652,6155.589450796935,6136.404890848795,6160.235335214326,red,no,green,green,no,red,no,no,no,red,NA,NA
618,2023-03-31 17:09:00,6150.0,6152.0,6148.0,6148.0,8.0,6152.7984668466715,6155.69147709241,6155.3183989827585,6136.5202650692045,6160.235335214326,red,no,green,green,no,red,no,no,no,red,NA,NA
619,2023-03-31 17:10:00,6152.0,6157.0,6152.0,6157.0,12.0,6153.638773477337,6155.810433720373,6155.378456161946,6136.724043526227,6160.235335214326,red,no,green,green,no,green,no,no,no,red,NA,NA
620,2023-03-31 17:11:00,6156.0,6157.0,6155.0,6156.0,7.0,6154.1110187818695,6155.827667018521,6155.400654156162,6136.915844088156,6160.235335214326,red,no,green,green,no,green,no,no,no,red,NA,NA
621,2023-03-31 17:12:00,6155.0,6157.0,6154.0,6156.0,6.0,6154.488815025496,6155.843333653202,6155.422059364871,6137.105736186781,6160.235335214326,red,no,green,green,no,green,no,no,no,red,NA,NA
622,2023-03-31 17:13:00,6156.0,6157.0,6155.0,6155.0,4.0,6154.591052020396,6155.766666957456,6155.406985816126,6137.2837885630315,6160.235335214326,red,no,green,green,no,green,no,no,no,red,NA,NA
623,2023-03-31 17:14:00,6154.0,6157.0,6154.0,6157.0,3.0,6155.0728416163165,6155.878788143143,6155.463879179835,6137.47996977136,6160.235335214326,red,no,green,green,no,green,no,no,no,red,NA,NA
624,2023-03-31 17:15:00,6159.0,6159.0,6157.0,6157.0,7.0,6155.458273293053,6155.980716493766,6155.518740637698,6137.6741989278635,6160.235335214326,red,no,green,green,no,green,no,no,no,red,NA,NA
625,2023-03-31 17:16:00,6160.0,6161.0,6160.0,6161.0,6.0,6156.566618634442,6156.4370149943325,6155.714499900638,6137.906296450969,6150.0187592218745,green,no,green,green,no,green,no,no,no,green,WHEN EMA9 CROSSED EMA21 TO GREEN,buy
626,2023-03-31 17:17:00,6160.0,6162.0,6159.0,6162.0,11.0,6157.653294907554,6156.942740903939,6155.938982047043,6138.14603479474,6150.166883299687,green,no,green,green,no,green,no,no,no,green,NA,NA
627,2023-03-31 17:18:00,6162.0,6163.0,6161.0,6162.0,11.0,6158.522635926043,6157.402491730853,6156.155446973935,6138.383387682355,6152.100194969718,green,no,green,green,no,green,no,no,no,green,NA,NA
628,2023-03-31 17:19:00,6162.0,6164.0,6162.0,6164.0,4.0,6159.618108740835,6158.002265209867,6156.4356095820085,6138.638279347207,6153.490175472746,green,no,green,green,no,green,no,no,no,green,NA,NA
629,2023-03-31 17:20:00,6163.0,6164.0,6162.0,6162.0,13.0,6160.094486992668,6158.365695645333,6156.634337811222,6138.870734279075,6153.841157925472,green,no,green,green,no,green,no,no,no,green,NA,NA
630,2023-03-31 17:21:00,6163.0,6164.0,6162.0,6164.0,7.0,6160.875589594134,6158.877905132121,6156.8973971751075,6139.120776724059,6154.157042132924,green,no,green,green,no,green,no,no,no,green,NA,NA
631,2023-03-31 17:22:00,6167.0,6168.0,6166.0,6167.0,14.0,6162.100471675307,6159.616277392837,6157.258204418854,6139.3981819307855,6157.841337919632,green,no,green,green,no,green,no,no,no,green,NA,NA
632,2023-03-31 17:23:00,6167.0,6168.0,6166.0,6168.0,7.0,6163.280377340246,6160.378433993488,6157.641839975324,6139.682777135455,6158.157204127669,green,no,green,green,no,green,no,no,no,green,NA,NA
633,2023-03-31 17:24:00,6167.0,6167.0,6164.0,6164.0,8.0,6163.424301872196,6160.707667266807,6157.868917119063,6139.924739552017,6158.157204127669,green,no,green,green,no,green,no,no,no,green,NA,NA
634,2023-03-31 17:25:00,6165.0,6165.0,6157.0,6157.0,12.0,6162.139441497757,6160.370606606189,6157.837884364811,6140.094642641052,6171.642664656588,green,no,green,green,no,red,no,no,no,red,WHEN SUPERTREND SIGNAL CHANGED TO RED,sell
635,2023-03-31 17:26:00,6158.0,6160.0,6157.0,6160.0,10.0,6161.711553198205,6160.336915096535,6157.915102780353,6140.292705898355,6168.9783981909295,green,no,green,green,no,red,no,no,no,red,NA,NA
636,2023-03-31 17:27:00,6159.0,6161.0,6158.0,6161.0,10.0,6161.569242558564,6160.397195542305,6158.025277681055,6140.498748625734,6168.9783981909295,green,no,green,green,no,red,no,no,no,red,NA,NA
