Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ShootingStar,Hammer
2023-01-25 00:00:00+05:30,3425.300048828125,3435.0,3405.0,3429.75,874110,0.0,0.0,False,False
2023-01-27 00:00:00+05:30,3426.0,3446.0,3382.300048828125,3411.050048828125,1785879,0.0,0.0,False,False
2023-01-30 00:00:00+05:30,3420.0,3458.449951171875,3385.550048828125,3433.64990234375,1953798,0.0,0.0,False,False
2023-01-31 00:00:00+05:30,3449.0,3449.0,3351.0,3358.699951171875,2820375,0.0,0.0,False,False
2023-02-01 00:00:00+05:30,3363.0,3419.0,3355.0,3408.35009765625,2205161,0.0,0.0,False,False
2023-02-02 00:00:00+05:30,3427.0,3469.0,3420.10009765625,3460.39990234375,1813847,0.0,0.0,False,False
2023-02-03 00:00:00+05:30,3504.0,3504.0,3452.89990234375,3482.300048828125,1804469,0.0,0.0,False,False
2023-02-06 00:00:00+05:30,3473.14990234375,3473.14990234375,3436.85009765625,3459.949951171875,1138714,0.0,0.0,False,False
2023-02-07 00:00:00+05:30,3468.89990234375,3493.0,3461.39990234375,3472.550048828125,1455647,0.0,0.0,False,False
2023-02-08 00:00:00+05:30,3478.050048828125,3539.89990234375,3478.050048828125,3520.10009765625,1986946,0.0,0.0,False,False
2023-02-09 00:00:00+05:30,3515.0,3547.60009765625,3505.300048828125,3540.85009765625,1655427,0.0,0.0,False,False
2023-02-10 00:00:00+05:30,3520.0,3542.35009765625,3508.14990234375,3537.550048828125,1187821,0.0,0.0,False,False
2023-02-13 00:00:00+05:30,3549.0,3549.0,3473.39990234375,3482.39990234375,1087939,0.0,0.0,False,False
2023-02-14 00:00:00+05:30,3505.0,3524.85009765625,3495.0,3500.10009765625,1579818,0.0,0.0,False,False
2023-02-15 00:00:00+05:30,3487.0,3526.0,3460.14990234375,3520.64990234375,1429449,0.0,0.0,False,False
2023-02-16 00:00:00+05:30,3527.199951171875,3575.0,3527.0,3558.050048828125,1618931,0.0,0.0,False,False
2023-02-17 00:00:00+05:30,3526.14990234375,3538.89990234375,3490.0,3501.14990234375,1061369,0.0,0.0,False,False
2023-02-20 00:00:00+05:30,3502.0,3522.0,3475.050048828125,3487.300048828125,1296082,0.0,0.0,False,False
2023-02-21 00:00:00+05:30,3494.0,3508.89990234375,3444.75,3451.0,1139541,0.0,0.0,False,False
2023-02-22 00:00:00+05:30,3414.949951171875,3447.0,3395.0,3401.550048828125,1218430,0.0,0.0,False,False
2023-02-23 00:00:00+05:30,3421.0,3452.39990234375,3408.0,3413.800048828125,1441570,0.0,0.0,False,False
2023-02-24 00:00:00+05:30,3422.5,3433.949951171875,3382.300048828125,3400.449951171875,977592,0.0,0.0,False,False
2023-02-27 00:00:00+05:30,3390.0,3390.0,3316.0,3331.85009765625,1128022,0.0,0.0,False,False
2023-02-28 00:00:00+05:30,3328.5,3392.0,3299.89990234375,3312.85009765625,4116217,0.0,0.0,False,False
2023-03-01 00:00:00+05:30,3323.0,3389.0,3315.0,3385.699951171875,1669307,0.0,0.0,False,False
2023-03-02 00:00:00+05:30,3361.0,3369.89990234375,3318.0,3321.449951171875,1556538,0.0,0.0,False,False
2023-03-03 00:00:00+05:30,3354.0,3358.0,3331.10009765625,3342.14990234375,1043190,0.0,0.0,False,False
2023-03-06 00:00:00+05:30,3361.89990234375,3404.949951171875,3359.0,3371.85009765625,1334132,0.0,0.0,False,False
2023-03-08 00:00:00+05:30,3364.0,3396.0,3330.85009765625,3390.39990234375,1844590,0.0,0.0,False,False
2023-03-09 00:00:00+05:30,3385.0,3385.0,3330.85009765625,3336.85009765625,1648500,0.0,0.0,False,False
2023-03-10 00:00:00+05:30,3312.89990234375,3337.25,3290.0,3331.0,1024404,0.0,0.0,False,False
2023-03-13 00:00:00+05:30,3333.0,3369.800048828125,3272.0,3281.949951171875,1901233,0.0,0.0,False,False
2023-03-14 00:00:00+05:30,3280.0,3304.39990234375,3209.39990234375,3214.949951171875,2670334,0.0,0.0,False,False
2023-03-15 00:00:00+05:30,3250.0,3260.35009765625,3192.0,3198.89990234375,1780522,0.0,0.0,False,False
2023-03-16 00:00:00+05:30,3208.0,3219.800048828125,3172.0,3185.0,1901060,0.0,0.0,False,False
2023-03-17 00:00:00+05:30,3150.5,3221.39990234375,3144.0,3179.300048828125,6739966,0.0,0.0,False,False
2023-03-20 00:00:00+05:30,3169.64990234375,3169.64990234375,3095.050048828125,3143.300048828125,2289468,0.0,0.0,False,False
2023-03-21 00:00:00+05:30,3143.300048828125,3156.75,3097.449951171875,3106.10009765625,1815297,0.0,0.0,False,False
2023-03-22 00:00:00+05:30,3130.050048828125,3143.5,3106.10009765625,3130.800048828125,1123939,0.0,0.0,False,False
2023-03-23 00:00:00+05:30,3114.89990234375,3146.35009765625,3101.0,3124.64990234375,1372218,0.0,0.0,False,False
2023-03-24 00:00:00+05:30,3148.89990234375,3170.0,3106.0,3120.5,1329577,0.0,0.0,False,False
