id,date,open,high,low,close,volume,ema_9,ema_21,ema_55,ema_200,supertrend,cross_9_21,cross_9_55,cross_21_55,cross_21_200,cross_55_200,cross_price_9,cross_price_21,cross_price_55,cross_price_200,sup_signal,event,final_signal
256,31-03-2023 11:04,6116,6116,6116,6116,1,6116.802144,6117.327523,6118.485318,6111.433898,6119.533154,red,no,red,green,no,red,red,red,green,red,NA,NA
257,31-03-2023 11:05,6115,6116,6115,6116,2,6116.641715,6117.206839,6118.396556,6111.479332,6119.262837,red,no,red,green,no,red,red,red,green,red,NA,NA
258,31-03-2023 11:06,6115,6115,6115,6115,2,6116.313372,6117.006217,6118.275251,6111.514363,6118.686553,red,no,red,green,no,red,red,red,green,red,NA,NA
259,31-03-2023 11:07,6115,6117,6115,6117,2,6116.450698,6117.005652,6118.229706,6111.568947,6118.686553,red,no,red,green,no,green,red,red,green,red,NA,NA
260,31-03-2023 11:08,6118,6118,6118,6118,1,6116.760558,6117.096047,6118.221502,6111.632937,6118.686553,red,no,red,green,no,green,green,red,green,red,NA,NA
261,31-03-2023 11:09,6118,6118,6115,6115,3,6116.408447,6116.905498,6118.106449,6111.66644,6118.686553,red,no,red,green,no,red,red,red,green,red,NA,NA
262,31-03-2023 11:10,6115,6118,6115,6118,4,6116.726757,6117.004998,6118.102647,6111.729461,6118.686553,red,no,red,green,no,green,green,red,green,red,NA,NA
263,31-03-2023 11:11,6117,6117,6117,6117,1,6116.781406,6117.004544,6118.063267,6111.781904,6118.686553,red,no,red,green,no,green,red,red,green,red,NA,NA
264,31-03-2023 11:12,6117,6117,6117,6117,2,6116.825125,6117.00413,6118.025293,6111.833825,6118.686553,red,no,red,green,no,green,red,red,green,red,NA,NA
265,31-03-2023 11:13,6118,6118,6117,6117,2,6116.8601,6117.003755,6117.988675,6111.88523,6118.686553,red,no,red,green,no,green,red,red,green,red,NA,NA
266,31-03-2023 11:14,6117,6117,6117,6117,1,6116.88808,6117.003414,6117.953366,6111.936123,6118.686553,red,no,red,green,no,green,red,red,green,red,NA,NA
267,31-03-2023 11:15,6119,6119,6119,6119,1,6117.310464,6117.184921,6117.990745,6112.006411,6115.120416,green,no,red,green,no,green,green,green,green,green,WHEN PRICE CROSSED EMA55 TO GREEN,buy
268,31-03-2023 11:16,6117,6117,6117,6117,1,6117.248371,6117.16811,6117.955362,6112.056098,6115.120416,green,no,red,green,no,red,red,red,green,green,NA,NA
269,31-03-2023 11:17,6117,6118,6117,6118,2,6117.398697,6117.243737,6117.956956,6112.115241,6115.120416,green,no,red,green,no,green,green,green,green,green,WHEN PRICE CROSSED EMA55 TO GREEN,buy
270,31-03-2023 11:18,6117,6117,6117,6117,1,6117.318957,6117.221579,6117.922779,6112.163846,6115.120416,green,no,red,green,no,red,red,red,green,green,NA,NA
271,31-03-2023 11:19,6116,6116,6115,6115,2,6116.855166,6117.019617,6117.818394,6112.192066,6119.595795,red,no,red,green,no,red,red,red,green,red,WHEN EMA9 CROSSED EMA21 TO RED,sell
272,31-03-2023 11:20,6116,6116,6116,6116,2,6116.684133,6116.926925,6117.753451,6112.229956,6119.595795,red,no,red,green,no,red,red,red,green,red,NA,NA
273,31-03-2023 11:21,6117,6117,6116,6116,2,6116.547306,6116.842659,6117.690828,6112.267469,6119.595795,red,no,red,green,no,red,red,red,green,red,NA,NA
274,31-03-2023 11:22,6115,6115,6114,6114,2,6116.037845,6116.584235,6117.559013,6112.284708,6118.598834,red,no,red,green,no,red,red,red,green,red,NA,NA
275,31-03-2023 11:23,6112,6112,6112,6112,1,6115.230276,6116.167487,6117.360477,6112.281875,6116.288951,red,no,red,green,no,red,red,red,red,red,WHEN PRICE CROSSED EMA200 TO RED,sell
276,31-03-2023 11:24,6112,6113,6111,6111,7,6114.384221,6115.697715,6117.133317,6112.26912,6116.288951,red,no,red,green,no,red,red,red,red,red,NA,NA
277,31-03-2023 11:25,6112,6112,6112,6112,2,6113.907377,6115.361559,6116.949984,6112.266443,6116.288951,red,no,red,green,no,red,red,red,red,red,NA,NA
278,31-03-2023 11:26,6113,6114,6113,6114,2,6113.925901,6115.237781,6116.844627,6112.283692,6116.288951,red,no,red,green,no,green,red,red,green,red,NA,NA
279,31-03-2023 11:29,6113,6113,6112,6112,3,6113.540721,6114.943437,6116.671605,6112.280869,6116.288951,red,no,red,green,no,red,red,red,red,red,WHEN PRICE CROSSED EMA200 TO RED,sell
280,31-03-2023 11:30,6114,6116,6114,6116,3,6114.032577,6115.039488,6116.647619,6112.317875,6116.288951,red,no,red,green,no,green,green,red,green,red,NA,NA
281,31-03-2023 11:31,6116,6116,6115,6115,3,6114.226061,6115.035899,6116.588775,6112.344563,6116.288951,red,no,red,green,no,green,red,red,green,red,NA,NA
282,31-03-2023 11:32,6115,6118,6115,6118,5,6114.980849,6115.305362,6116.639176,6112.400836,6110.979536,red,no,red,green,no,green,green,green,green,green,WHEN SUPERTREND SIGNAL CHANGED TO GREEN,buy
283,31-03-2023 11:33,6117,6117,6117,6117,3,6115.384679,6115.45942,6116.652063,6112.446599,6111.731583,red,no,red,green,no,green,green,green,green,green,NA,NA
284,31-03-2023 11:34,6115,6115,6115,6115,1,6115.307743,6115.417655,6116.593061,6112.472006,6111.731583,red,no,red,green,no,red,red,red,green,green,NA,NA
285,31-03-2023 11:35,6115,6115,6114,6114,3,6115.046195,6115.288777,6116.500451,6112.48721,6111.731583,red,no,red,green,no,red,red,red,green,green,NA,NA
286,31-03-2023 11:36,6112,6112,6112,6112,1,6114.436956,6114.989797,6116.339721,6112.482362,6111.731583,red,no,red,green,no,red,red,red,red,green,NA,NA
287,31-03-2023 11:37,6113,6113,6113,6113,2,6114.149565,6114.808907,6116.220445,6112.487513,6111.731583,red,no,red,green,no,red,red,red,green,green,NA,NA
288,31-03-2023 11:38,6113,6113,6108,6108,3,6112.919652,6114.189915,6115.926858,6112.442861,6116.479308,red,no,red,green,no,red,red,red,red,red,WHEN PRICE CROSSED EMA200 TO RED,sell
289,31-03-2023 11:39,6109,6110,6109,6110,2,6112.335721,6113.809014,6115.715184,6112.418554,6115.481377,red,no,red,green,no,red,red,red,red,red,NA,NA
290,31-03-2023 11:40,6111,6114,6111,6112,5,6112.268577,6113.644558,6115.582499,6112.414389,6115.481377,red,no,red,green,no,red,red,red,red,red,NA,NA
291,31-03-2023 11:41,6113,6114,6113,6114,3,6112.614862,6113.676871,6115.525981,6112.430166,6115.481377,red,no,red,green,no,green,green,red,green,red,NA,NA
292,31-03-2023 11:42,6113,6115,6113,6113,5,6112.691889,6113.615337,6115.435768,6112.435836,6115.481377,red,no,red,green,no,green,red,red,green,red,NA,NA
293,31-03-2023 11:43,6115,6117,6115,6117,4,6113.553511,6113.923034,6115.491633,6112.481251,6108.974819,red,no,red,green,no,green,green,green,green,green,WHEN SUPERTREND SIGNAL CHANGED TO GREEN,buy
294,31-03-2023 11:44,6119,6119,6119,6119,2,6114.642809,6114.384576,6115.616932,6112.546114,6112.077337,green,no,red,green,no,green,green,green,green,green,WHEN EMA9 CROSSED EMA21 TO GREEN,buy
295,31-03-2023 11:45,6119,6121,6119,6120,6,6115.714247,6114.895069,6115.77347,6112.620282,6113.169603,green,no,red,green,no,green,green,green,green,green,NA,NA
296,31-03-2023 11:46,6119,6124,6119,6124,7,6117.371398,6115.72279,6116.067275,6112.733513,6113.852643,green,no,red,green,no,green,green,green,green,green,NA,NA
297,31-03-2023 11:47,6122,6122,6121,6121,7,6118.097118,6116.202537,6116.243444,6112.815767,6113.852643,green,no,red,green,no,green,green,green,green,green,NA,NA
298,31-03-2023 11:48,6122,6122,6122,6122,2,6118.877695,6116.729579,6116.449035,6112.907152,6114.695641,green,no,green,green,no,green,green,green,green,green,WHEN EMA21 CROSSED EMA55 TO GREEN,buy
299,31-03-2023 11:49,6123,6123,6122,6122,8,6119.502156,6117.208708,6116.647284,6112.997628,6115.626077,green,no,green,green,no,green,green,green,green,green,NA,NA
300,31-03-2023 11:50,6121,6122,6121,6122,3,6120.001725,6117.64428,6116.838452,6113.087204,6115.626077,green,no,green,green,no,green,green,green,green,green,NA,NA
301,31-03-2023 11:52,6121,6121,6118,6119,4,6119.80138,6117.767527,6116.91565,6113.146038,6115.626077,green,no,green,green,no,red,green,green,green,green,NA,NA
302,31-03-2023 11:53,6118,6118,6112,6112,4,6118.241104,6117.243207,6116.740091,6113.134634,6123.43409,green,no,green,green,no,red,red,red,red,red,WHEN SUPERTREND SIGNAL CHANGED TO RED,sell
303,31-03-2023 11:54,6113,6115,6113,6115,7,6117.592883,6117.039279,6116.677945,6113.153195,6122.490681,green,no,green,green,no,red,red,red,green,red,NA,NA
304,31-03-2023 11:55,6115,6115,6115,6115,1,6117.074306,6116.85389,6116.618019,6113.171571,6122.490681,green,no,green,green,no,red,red,red,green,red,NA,NA
305,31-03-2023 11:56,6115,6115,6113,6113,3,6116.259445,6116.503536,6116.488804,6113.169864,6121.477452,red,no,green,green,no,red,red,red,red,red,WHEN PRICE CROSSED EMA200 TO RED,sell
306,31-03-2023 11:57,6111,6112,6111,6111,7,6115.207556,6116.003215,6116.292775,6113.148274,6118.829707,red,no,red,green,no,red,red,red,red,red,WHEN EMA21 CROSSED EMA55 TO RED,sell
307,31-03-2023 11:58,6111,6111,6108,6108,4,6113.766045,6115.27565,6115.996604,6113.097047,6116.996736,red,no,red,green,no,red,red,red,red,red,NA,NA
308,31-03-2023 11:59,6108,6108,6104,6104,8,6111.812836,6114.250591,6115.568154,6113.006529,6113.947062,red,no,red,green,no,red,red,red,red,red,NA,NA
309,31-03-2023 12:00,6103,6109,6103,6107,6,6110.850269,6113.591446,6115.262149,6112.946763,6113.947062,red,no,red,green,no,red,red,red,red,red,NA,NA
310,31-03-2023 12:01,6106,6109,6106,6108,13,6110.280215,6113.083133,6115.002786,6112.897541,6113.947062,red,no,red,green,no,red,red,red,red,red,NA,NA
311,31-03-2023 12:02,6110,6114,6110,6114,4,6111.024172,6113.166484,6114.966972,6112.908511,6102.138592,red,no,red,green,no,green,green,red,green,green,WHEN SUPERTREND SIGNAL CHANGED TO GREEN,buy
312,31-03-2023 12:03,6114,6117,6114,6114,7,6111.619338,6113.242258,6114.932438,6112.919371,6105.724732,red,no,red,green,no,green,green,red,green,green,NA,NA
313,31-03-2023 12:04,6114,6114,6114,6114,1,6112.09547,6113.311144,6114.899136,6112.930124,6105.724732,red,no,red,green,no,green,green,red,green,green,NA,NA
314,31-03-2023 12:05,6116,6118,6116,6118,7,6113.276376,6113.737404,6115.009882,6112.980571,6107.882033,red,no,red,green,no,green,green,green,green,green,NA,NA
315,31-03-2023 12:06,6115,6115,6115,6115,1,6113.621101,6113.852185,6115.009529,6113.000664,6107.882033,red,no,red,green,no,green,green,red,green,green,NA,NA
316,31-03-2023 12:07,6115,6115,6115,6115,2,6113.896881,6113.956532,6115.009188,6113.020558,6107.882033,red,no,red,green,no,green,green,red,green,green,NA,NA
317,31-03-2023 12:08,6117,6118,6117,6117,4,6114.517505,6114.233211,6115.080289,6113.060155,6109.224002,green,no,red,green,no,green,green,green,green,green,WHEN PRICE CROSSED EMA55 TO GREEN,buy
318,31-03-2023 12:09,6117,6117,6117,6117,3,6115.014004,6114.484737,6115.14885,6113.099357,6109.551602,green,no,red,green,no,green,green,green,green,green,NA,NA
319,31-03-2023 12:10,6116,6116,6116,6116,2,6115.211203,6114.622488,6115.179248,6113.128219,6109.551602,green,no,red,green,no,green,green,green,green,green,NA,NA
320,31-03-2023 12:11,6115,6115,6114,6114,4,6114.968962,6114.565898,6115.137132,6113.136894,6109.551602,green,no,red,green,no,red,red,red,green,green,NA,NA
321,31-03-2023 12:12,6115,6118,6115,6118,5,6115.57517,6114.87809,6115.239377,6113.185283,6109.551602,green,no,red,green,no,green,green,green,green,green,WHEN PRICE CROSSED EMA55 TO GREEN,buy
322,31-03-2023 12:13,6119,6119,6119,6119,2,6116.260136,6115.252809,6115.373685,6113.243141,6112.028406,green,no,red,green,no,green,green,green,green,green,NA,NA
323,31-03-2023 12:14,6120,6122,6120,6122,9,6117.408109,6115.86619,6115.610339,6113.330274,6113.825565,green,no,green,green,no,green,green,green,green,green,WHEN EMA21 CROSSED EMA55 TO GREEN,buy
324,31-03-2023 12:15,6123,6123,6123,6123,1,6118.526487,6116.514718,6115.874256,6113.42649,6116.243009,green,no,green,green,no,green,green,green,green,green,NA,NA
325,31-03-2023 12:16,6121,6121,6121,6121,2,6119.02119,6116.922471,6116.057318,6113.501848,6116.243009,green,no,green,green,no,green,green,green,green,green,NA,NA
326,31-03-2023 12:17,6120,6120,6119,6119,3,6119.016952,6117.111337,6116.162414,6113.556556,6116.243009,green,no,green,green,no,red,green,green,green,green,NA,NA
327,31-03-2023 12:18,6120,6120,6120,6120,4,6119.213561,6117.373943,6116.299471,6113.62067,6116.243009,green,no,green,green,no,green,green,green,green,green,NA,NA
328,31-03-2023 12:19,6120,6121,6120,6121,2,6119.570849,6117.703584,6116.467347,6113.694096,6116.243009,green,no,green,green,no,green,green,green,green,green,NA,NA
329,31-03-2023 12:20,6122,6122,6122,6122,2,6120.056679,6118.094168,6116.664941,6113.776742,6116.366004,green,no,green,green,no,green,green,green,green,green,NA,NA
330,31-03-2023 12:21,6123,6124,6122,6124,8,6120.845343,6118.631061,6116.926908,6113.878466,6117.329404,green,no,green,green,no,green,green,green,green,green,NA,NA
331,31-03-2023 12:22,6124,6126,6124,6125,7,6121.676275,6119.210056,6117.215232,6113.989128,6119.296464,green,no,green,green,no,green,green,green,green,green,NA,NA
332,31-03-2023 12:23,6125,6126,6125,6126,3,6122.54102,6119.827324,6117.528974,6114.108639,6120.066817,green,no,green,green,no,green,green,green,green,green,NA,NA
333,31-03-2023 12:24,6127,6127,6125,6125,3,6123.032816,6120.297567,6117.795797,6114.217011,6120.510135,green,no,green,green,no,green,green,green,green,green,NA,NA
334,31-03-2023 12:25,6125,6126,6123,6123,9,6123.026253,6120.543243,6117.981661,6114.304404,6120.510135,green,no,green,green,no,red,green,green,green,green,NA,NA
335,31-03-2023 12:26,6123,6123,6120,6120,6,6122.421002,6120.493857,6118.053744,6114.361076,6127.65679,green,no,green,green,no,red,red,green,green,red,WHEN SUPERTREND SIGNAL CHANGED TO RED,sell
336,31-03-2023 12:27,6122,6123,6122,6123,3,6122.536802,6120.721688,6118.230396,6114.447036,6127.65679,green,no,green,green,no,green,green,green,green,red,NA,NA
337,31-03-2023 12:28,6123,6125,6123,6125,2,6123.029441,6121.110626,6118.472168,6114.55204,6127.65679,green,no,green,green,no,green,green,green,green,red,NA,NA
338,31-03-2023 12:29,6126,6127,6125,6125,5,6123.423553,6121.464205,6118.705305,6114.656,6127.65679,green,no,green,green,no,green,green,green,green,red,NA,NA
339,31-03-2023 12:30,6125,6133,6125,6130,22,6124.738842,6122.240186,6119.108687,6114.808677,6120.87843,green,no,green,green,no,green,green,green,green,green,WHEN SUPERTREND SIGNAL CHANGED TO GREEN,buy
340,31-03-2023 12:31,6130,6133,6130,6130,12,6125.791074,6122.945624,6119.497662,6114.959834,6123.290587,green,no,green,green,no,green,green,green,green,green,NA,NA
341,31-03-2023 12:32,6130,6131,6130,6130,5,6126.632859,6123.586931,6119.872746,6115.109488,6123.290587,green,no,green,green,no,green,green,green,green,green,NA,NA
342,31-03-2023 12:33,6128,6128,6125,6126,5,6126.506287,6123.806301,6120.091576,6115.217851,6123.290587,green,no,green,green,no,red,green,green,green,green,NA,NA
343,31-03-2023 12:34,6125,6125,6123,6125,6,6126.20503,6123.914819,6120.266877,6115.315186,6123.290587,green,no,green,green,no,red,green,green,green,green,NA,NA
344,31-03-2023 12:35,6125,6129,6125,6127,8,6126.364024,6124.19529,6120.507346,6115.431453,6123.290587,green,no,green,green,no,green,green,green,green,green,NA,NA
345,31-03-2023 12:36,6126,6126,6124,6124,6,6125.891219,6124.177536,6120.632083,6115.516712,6123.290587,green,no,green,green,no,red,red,green,green,green,NA,NA
346,31-03-2023 12:37,6125,6128,6125,6128,3,6126.312975,6124.525033,6120.895223,6115.640924,6123.290587,green,no,green,green,no,green,green,green,green,green,NA,NA
347,31-03-2023 12:38,6130,6130,6129,6129,6,6126.85038,6124.931848,6121.18468,6115.77385,6123.290587,green,no,green,green,no,green,green,green,green,green,NA,NA
348,31-03-2023 12:39,6127,6127,6126,6127,5,6126.880304,6125.119862,6121.39237,6115.885553,6123.290587,green,no,green,green,no,green,green,green,green,green,NA,NA
349,31-03-2023 12:40,6130,6131,6127,6127,6,6126.904243,6125.290784,6121.592642,6115.996144,6123.290587,green,no,green,green,no,green,green,green,green,green,NA,NA
350,31-03-2023 12:41,6130,6135,6130,6132,20,6127.923395,6125.900712,6121.964334,6116.155387,6123.290587,green,no,green,green,no,green,green,green,green,green,NA,NA
351,31-03-2023 12:42,6131,6133,6131,6132,5,6128.738716,6126.455193,6122.32275,6116.313044,6123.290587,green,no,green,green,no,green,green,green,green,green,NA,NA
352,31-03-2023 12:43,6132,6132,6130,6130,9,6128.990973,6126.777448,6122.596938,6116.449233,6123.290587,green,no,green,green,no,green,green,green,green,green,NA,NA
353,31-03-2023 12:44,6130,6135,6130,6134,11,6129.992778,6127.434044,6123.00419,6116.623868,6123.290587,green,no,green,green,no,green,green,green,green,green,NA,NA
354,31-03-2023 12:45,6134,6135,6130,6130,6,6129.994222,6127.667313,6123.25404,6116.756963,6123.290587,green,no,green,green,no,green,green,green,green,green,NA,NA
355,31-03-2023 12:46,6127,6127,6119,6120,8,6127.995378,6126.970284,6123.137825,6116.789232,6135.989343,green,no,green,green,no,red,red,red,green,red,WHEN SUPERTREND SIGNAL CHANGED TO RED,sell
356,31-03-2023 12:47,6120,6120,6116,6119,12,6126.196302,6126.245713,6122.990045,6116.81123,6130.890409,red,no,green,green,no,red,red,red,green,red,WHEN EMA9 CROSSED EMA21 TO RED,sell
357,31-03-2023 12:48,6119,6120,6117,6120,8,6124.957042,6125.677921,6122.883258,6116.842959,6130.890409,red,no,green,green,no,red,red,red,green,red,NA,NA
358,31-03-2023 12:49,6120,6120,6117,6119,7,6123.765634,6125.070837,6122.74457,6116.864422,6130.651231,red,no,green,green,no,red,red,red,green,red,NA,NA
359,31-03-2023 12:50,6120,6120,6119,6119,5,6122.812507,6124.518943,6122.610835,6116.885672,6130.651231,red,no,green,green,no,red,red,red,green,red,NA,NA
360,31-03-2023 12:51,6119,6119,6111,6111,9,6120.450005,6123.289948,6122.196163,6116.827108,6127.512497,red,no,green,green,no,red,red,red,red,red,WHEN PRICE CROSSED EMA200 TO RED,sell
361,31-03-2023 12:52,6113,6116,6112,6112,15,6118.760004,6122.263589,6121.832014,6116.779077,6126.761247,red,no,green,green,no,red,red,red,red,red,NA,NA
362,31-03-2023 12:53,6114,6114,6112,6114,7,6117.808003,6121.512354,6121.552299,6116.751424,6125.085123,red,no,red,green,no,red,red,red,red,red,WHEN EMA21 CROSSED EMA55 TO RED,sell
363,31-03-2023 12:54,6113,6116,6113,6115,11,6117.246403,6120.920322,6121.318289,6116.733997,6125.085123,red,no,red,green,no,red,red,red,red,red,NA,NA
364,31-03-2023 12:55,6113,6113,6110,6110,11,6115.797122,6119.927565,6120.914064,6116.666992,6123.598949,red,no,red,green,no,red,red,red,red,red,NA,NA
365,31-03-2023 12:56,6112,6112,6112,6112,5,6115.037698,6119.206877,6120.595705,6116.620555,6123.489054,red,no,red,green,no,red,red,red,red,red,NA,NA
366,31-03-2023 12:57,6112,6114,6111,6112,7,6114.430158,6118.551707,6120.288715,6116.574579,6123.489054,red,no,red,green,no,red,red,red,red,red,NA,NA
367,31-03-2023 12:58,6112,6117,6112,6117,6,6114.944127,6118.410642,6120.171261,6116.578812,6123.489054,red,no,red,green,no,green,red,red,green,red,NA,NA
368,31-03-2023 12:59,6117,6117,6116,6116,4,6115.155301,6118.191493,6120.022287,6116.573053,6123.489054,red,no,red,green,no,green,red,red,red,red,WHEN PRICE CROSSED EMA200 TO RED,sell
369,31-03-2023 13:00,6118,6119,6114,6115,10,6115.124241,6117.901357,6119.84292,6116.5574,6123.489054,red,no,red,green,no,red,red,red,red,red,NA,NA
370,31-03-2023 13:01,6114,6114,6109,6109,8,6113.899393,6117.092143,6119.455673,6116.482202,6123.361162,red,no,red,green,no,red,red,red,red,red,NA,NA
371,31-03-2023 13:02,6108,6111,6106,6111,18,6113.319514,6116.538312,6119.153684,6116.427653,6120.675046,red,no,red,green,no,red,red,red,red,red,NA,NA
372,31-03-2023 13:03,6111,6114,6111,6114,7,6113.455611,6116.307556,6118.969624,6116.403497,6120.675046,red,no,red,green,no,green,red,red,red,red,NA,NA
373,31-03-2023 13:04,6111,6112,6106,6106,7,6111.964489,6115.370506,6118.506423,6116.29998,6120.675046,red,no,red,green,no,red,red,red,red,red,NA,NA
374,31-03-2023 13:05,6107,6109,6106,6109,8,6111.371591,6114.791369,6118.166908,6116.227343,6120.164608,red,no,red,green,no,red,red,red,red,red,NA,NA
375,31-03-2023 13:06,6107,6108,6105,6107,7,6110.497273,6114.083063,6117.76809,6116.135529,6119.098147,red,no,red,green,no,red,red,red,red,red,NA,NA
376,31-03-2023 13:07,6105,6107,6105,6107,10,6109.797818,6113.439148,6117.383516,6116.044628,6117.938333,red,no,red,green,no,red,red,red,red,red,NA,NA
377,31-03-2023 13:08,6104,6104,6094,6095,24,6106.838255,6111.762862,6116.584104,6115.835229,6113.644499,red,no,red,green,no,red,red,red,red,red,NA,NA
378,31-03-2023 13:09,6095,6097,6094,6094,17,6104.270604,6110.148056,6115.777529,6115.617963,6109.580049,red,no,red,green,no,red,red,red,red,red,NA,NA
379,31-03-2023 13:10,6094,6095,6085,6085,24,6100.416483,6107.861869,6114.678332,6115.313307,6105.672044,red,no,red,red,red,red,red,red,red,red,NA,NA
380,31-03-2023 13:11,6086,6086,6083,6085,19,6097.333186,6105.783517,6113.618391,6115.011682,6099.50484,red,no,red,red,red,red,red,red,red,red,NA,NA
381,31-03-2023 13:12,6086,6092,6084,6092,22,6096.266549,6104.53047,6112.846306,6114.78271,6099.50484,red,no,red,red,red,red,red,red,red,red,NA,NA
382,31-03-2023 13:13,6092,6097,6091,6097,14,6096.413239,6103.845882,6112.280366,6114.605767,6099.50484,red,no,red,red,red,green,red,red,red,red,NA,NA
383,31-03-2023 13:14,6096,6096,6091,6095,10,6096.130591,6103.041711,6111.66321,6114.410685,6099.50484,red,no,red,red,red,red,red,red,red,red,NA,NA
384,31-03-2023 13:15,6093,6098,6093,6098,11,6096.504473,6102.583374,6111.175239,6114.247395,6099.50484,red,no,red,red,red,green,red,red,red,red,NA,NA
385,31-03-2023 13:16,6098,6102,6098,6100,22,6097.203579,6102.348522,6110.776123,6114.10563,6084.244952,red,no,red,red,red,green,red,red,red,green,WHEN SUPERTREND SIGNAL CHANGED TO GREEN,buy
386,31-03-2023 13:17,6099,6099,6096,6097,4,6097.162863,6101.862292,6110.284119,6113.935424,6084.244952,red,no,red,red,red,red,red,red,red,green,NA,NA
387,31-03-2023 13:18,6100,6101,6099,6101,5,6097.93029,6101.783902,6109.952543,6113.806714,6084.958411,red,no,red,red,red,green,red,red,red,green,NA,NA
388,31-03-2023 13:19,6100,6101,6098,6101,4,6098.544232,6101.712638,6109.632809,6113.679284,6085.06257,red,no,red,red,red,green,red,red,red,green,NA,NA
389,31-03-2023 13:20,6099,6100,6098,6100,6,6098.835386,6101.556944,6109.28878,6113.543171,6085.106313,red,no,red,red,red,green,red,red,red,green,NA,NA
390,31-03-2023 13:21,6102,6102,6102,6102,3,6099.468309,6101.597222,6109.028467,6113.428314,6088.895682,red,no,red,red,red,green,green,red,red,green,NA,NA
391,31-03-2023 13:22,6103,6103,6103,6103,2,6100.174647,6101.724747,6108.813164,6113.32455,6090.906114,red,no,red,red,red,green,green,red,red,green,NA,NA
392,31-03-2023 13:23,6100,6100,6099,6099,3,6099.939718,6101.477043,6108.462694,6113.182017,6090.906114,red,no,red,red,red,red,red,red,red,green,NA,NA
393,31-03-2023 13:24,6099,6099,6095,6097,12,6099.351774,6101.070039,6108.053312,6113.021002,6090.906114,red,no,red,red,red,red,red,red,red,green,NA,NA
394,31-03-2023 13:25,6096,6097,6096,6096,6,6098.681419,6100.609126,6107.622837,6112.851638,6090.906114,red,no,red,red,red,red,red,red,red,green,NA,NA
395,31-03-2023 13:26,6097,6098,6094,6098,6,6098.545135,6100.371933,6107.279164,6112.703861,6090.906114,red,no,red,red,red,red,red,red,red,green,NA,NA
396,31-03-2023 13:27,6101,6101,6100,6100,2,6098.836108,6100.338121,6107.019194,6112.577454,6090.906114,red,no,red,red,red,green,red,red,red,green,NA,NA
397,31-03-2023 13:28,6099,6103,6099,6103,3,6099.668887,6100.58011,6106.875651,6112.482156,6090.906114,red,no,red,red,red,green,green,red,red,green,NA,NA
398,31-03-2023 13:29,6101,6101,6098,6098,6,6099.335109,6100.345554,6106.558664,6112.338055,6090.906114,red,no,red,red,red,red,red,red,red,green,NA,NA
399,31-03-2023 13:30,6095,6095,6093,6093,3,6098.068087,6099.677777,6106.074426,6112.145637,6090.906114,red,no,red,red,red,red,red,red,red,green,NA,NA
400,31-03-2023 13:31,6092,6092,6088,6088,10,6096.05447,6098.616161,6105.428911,6111.905382,6102.174247,red,no,red,red,red,red,red,red,red,red,WHEN SUPERTREND SIGNAL CHANGED TO RED,sell
401,31-03-2023 13:32,6090,6090,6084,6085,12,6093.843576,6097.378328,6104.699307,6111.637666,6099.756822,red,no,red,red,red,red,red,red,red,red,NA,NA
402,31-03-2023 13:33,6088,6088,6088,6088,3,6092.674861,6096.525753,6104.102903,6111.402466,6099.756822,red,no,red,red,red,red,red,red,red,red,NA,NA
403,31-03-2023 13:34,6080,6085,6080,6085,9,6091.139889,6095.477957,6103.420656,6111.139755,6096.043026,red,no,red,red,red,red,red,red,red,red,NA,NA
404,31-03-2023 13:35,6085,6085,6081,6081,20,6089.111911,6094.161779,6102.619919,6110.839857,6096.043026,red,no,red,red,red,red,red,red,red,red,NA,NA
405,31-03-2023 13:36,6080,6081,6078,6078,13,6086.889529,6092.692526,6101.740636,6110.513092,6092.449851,red,no,red,red,red,red,red,red,red,red,NA,NA
406,31-03-2023 13:37,6080,6089,6080,6089,17,6087.311623,6092.356842,6101.285613,6110.299031,6092.449851,red,no,red,red,red,green,red,red,red,red,NA,NA
407,31-03-2023 13:38,6088,6088,6086,6086,5,6087.049298,6091.778947,6100.739698,6110.05725,6092.449851,red,no,red,red,red,red,red,red,red,red,NA,NA
408,31-03-2023 13:39,6088,6091,6085,6085,12,6086.639439,6091.162679,6100.177566,6109.807924,6092.449851,red,no,red,red,red,red,red,red,red,red,NA,NA
409,31-03-2023 13:40,6084,6090,6083,6090,9,6087.311551,6091.056981,6099.814082,6109.61083,6092.449851,red,no,red,red,red,green,red,red,red,red,NA,NA
410,31-03-2023 13:41,6090,6090,6087,6090,10,6087.849241,6090.960892,6099.463579,6109.415698,6092.449851,red,no,red,red,red,green,red,red,red,red,NA,NA
411,31-03-2023 13:42,6091,6093,6090,6092,5,6088.679393,6091.055356,6099.197022,6109.242407,6092.449851,red,no,red,red,red,green,green,red,red,red,NA,NA
412,31-03-2023 13:43,6093,6093,6093,6093,1,6089.543514,6091.232142,6098.9757,6109.080791,6079.97005,red,no,red,red,red,green,green,red,red,green,WHEN SUPERTREND SIGNAL CHANGED TO GREEN,buy
413,31-03-2023 13:44,6092,6093,6091,6093,4,6090.234811,6091.392857,6098.762282,6108.920783,6079.97005,red,no,red,red,red,green,green,red,red,green,NA,NA
414,31-03-2023 13:45,6093,6095,6091,6093,12,6090.787849,6091.538961,6098.556486,6108.762367,6080.705741,red,no,red,red,red,green,green,red,red,green,NA,NA
